Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
15.9319,0.005187888310467432,-0.9620762875550882,-0.08880408814559994,-0.2578684483757676,0.0541,0.0,1.984,0.4619528160095214,-0.45693972069025035,1.0,0.0,0.0,0.0,-0.0038,0.027,0.0,-0.12905908135056476,-0.4619528160095214
15.9519,0.005309943177776388,0.9628806961190743,0.09027003401149769,0.2543302783867047,0.0676,0.0,1.98,0.5707242487907411,-0.7630759561121464,1.0,0.0,0.0,0.0,-0.0539,0.0,0.0,-0.26785833759439015,-0.5707242487907411
15.972,0.01269474742915064,0.963908822362057,0.09167317609825805,0.24962903345636783,0.2434,0.0,1.1424,0.9800745119190202,-0.9374702991288901,1.0,0.0,0.0,0.0,-0.1193,-0.1352,0.0,-0.324921629202354,-0.9800745119190202
15.9921,0.019958004951112638,0.9672852399607667,0.09179702277268705,0.23565705846098553,0.2569,0.0,1.5296,0.7949176123919477,-1.1171685745387674,1.0,0.0,0.0,0.0,-0.1886,-0.1893,0.0,-0.29111506126429276,-0.7949176123919477
16.0122,0.02624539021185629,0.9713274415259581,0.08978433489773657,0.21857024966411864,0.4868,0.0,1.3731,0.38227278880915616,-1.2498698918470321,1.0,0.0,0.0,0.0,-0.2194,-0.3516,0.0,-0.20880778997575322,-0.38227278880915616
16.0322,0.0347900240042551,0.9741826721619211,0.08874506123189474,0.20465114120421987,0.3786,0.0,7.3332,0.06567158352710134,-1.3414007793182139,1.0,0.0,0.0,0.0,-0.2078,-0.2975,0.0,-0.18294168352411777,-0.06567158352710134
16.0523,0.03893974607441283,0.9742976466174801,0.09692336796395463,0.19958369851724905,0.3786,0.0,6.3686,-0.4890814993556365,-1.4089351899643543,1.0,0.0,0.0,0.0,-0.1616,-0.2705,0.0,-0.15740059320246358,0.4890814993556365
16.0724,0.032349180725041955,0.9737604401036585,0.10479758547226282,0.19940311400460045,0.2569,0.0,3.131,-1.1018997764983203,-1.4569620198859634,1.0,0.0,0.0,0.0,-0.1924,-0.1758,0.0,-0.051188342305557466,1.1018997764983203
16.0924,0.019470591741517426,0.9742116078035395,0.10889030934558869,0.1966609768324657,-0.0541,0.0,2.8232,-1.7115769758580708,-1.4836539867518048,1.0,0.0,0.0,0.0,-0.1501,0.0676,0.0,-0.011714076863857947,1.7115769758580708
16.1125,0.0009159999485134768,0.9752199451848389,0.10870399388996627,0.19268798916939384,-0.2434,0.0,3.6078,-2.2675312138878034,-1.5062919108568025,1.0,0.0,0.0,0.0,-0.1116,0.2028,0.0,0.08591023086148541,2.2675312138878034
16.1326,0.016357101710385843,-0.9759580686222702,-0.10607965961582319,-0.18969817956563312,-0.6626,0.0,8.0214,-2.7675967403605046,-1.4716136409192158,1.0,0.0,0.0,0.0,-0.0462,0.5815,0.0,0.06280700846966836,2.7675967403605046
16.1527,0.02734371648910241,-0.9770408696384574,-0.10479591343287245,-0.18347009770657527,-0.906,0.0,3.7919,-3.215349376352531,-1.4343324907167962,1.0,0.0,0.0,0.0,0.0,0.8114,0.0,0.17607602710059367,3.215349376352531
16.1727,0.03991819233431401,-0.9774461957769413,-0.10724220326526296,-0.17749530168643407,-1.3793,0.0,4.874,-3.605156961338433,-1.2973366723538386,1.0,0.0,0.0,0.0,0.05,1.2576,0.0,0.14323677965922088,3.605156961338433
16.1928,0.040710592419050055,-0.9784082377608464,-0.1126116387204429,-0.16845945141576799,-1.6498,0.0,2.4586,-3.9249920504600215,-1.3403766344047252,1.0,0.0,0.0,0.0,0.077,1.5145,0.0,0.10643793728707407,3.9249920504600215
16.2129,0.04522701042064363,-0.978638225485613,-0.11932402749315418,-0.1611940371403194,-2.0554,0.0,5.9841,-4.230517960427142,-1.3834978586276037,1.0,0.0,0.0,0.0,0.1155,1.9473,0.0,0.016608523074908677,4.230517960427142
16.233,0.04321294760549957,-0.9799788118028705,-0.1252438481453078,-0.148620819801378,-2.3394,0.0,2.0798,-4.5010628469329514,-1.4089270159490666,1.0,0.0,0.0,0.0,0.0616,2.2312,0.0,0.059491506584695264,4.5010628469329514
16.253,0.04010038418457355,-0.9818824069940094,-0.12793122565417697,-0.13391228295612043,-2.7451,0.0,1.1157,-4.772665867526063,-1.45695972307736,1.0,0.0,0.0,0.0,0.05,2.664,0.0,0.05872476540975535,4.772665867526063
16.2731,0.03131160106262115,-0.9846989024413721,-0.12652842886043913,-0.11566422030931264,-2.9479,-0.0038,9.3684,-5.007411605106649,-1.4897124429439506,1.0,0.0,0.0,0.0,0.1039,2.9209,0.0,0.10800606476252761,5.007411605106649
16.2932,0.020934479517048805,-0.9870364598317508,-0.12414291350004986,-0.09954552505197868,-3.3672,-0.0038,7.4391,-5.219641866314581,-1.513433975411107,1.0,0.0,0.0,0.0,0.0693,3.3131,0.0,0.10216792556952758,5.219641866314581
16.3132,0.010986176238763447,-0.9881748521682376,-0.1174948848371597,-0.0979015705238433,-3.5159,0.0,5.0655,-5.336363162185107,-1.5242287285952318,1.0,0.0,0.0,0.0,0.1155,3.5429,0.0,0.17902857152263496,5.336363162185107
16.3333,0.012085299187073968,-0.9877564531772398,-0.10650863675784039,-0.11334480599597331,-3.9081,0.0,9.0448,-5.513672894226331,-1.5376776034911457,1.0,0.0,0.0,0.0,0.1462,3.881,0.0,-0.012231058925627147,5.513672894226331
16.3534,0.0091550820416807,-0.9876798509217724,-0.09936589045020269,-0.12054508024384042,-4.0162,0.0,2.3367,-4.8827582768083975,-0.9882839492704459,1.0,0.0,0.0,0.0,0.0693,4.0433,0.0,0.15529166220762902,4.8827582768083975
16.3735,0.0014040278359638834,-0.9884225962608322,-0.09832994946912862,-0.11554229071742655,-4.3002,0.0,3.3214,-3.743668418003442,-1.16277765300097,1.0,0.0,0.0,0.0,0.1078,4.3408,0.0,-0.052017058126283766,3.743668418003442
16.3936,0.0027470284189869618,0.988718228642072,0.10327206838631381,0.10846012205857591,-4.1379,-0.2155,4.0966,-2.8441854520499614,-1.282918973687841,1.0,0.0,0.0,0.0,0.0731,4.165,0.0,-0.10688912188335054,2.8441854520499614
16.4137,0.012695084600992165,0.9882875860223032,0.10949772970105079,0.10553070326449021,-3.9081,-0.4926,7.8786,-2.3020800293558743,-1.3687112809682762,1.0,0.0,0.0,0.0,0.0269,4.0027,0.0,-0.2850361419527869,2.3020800293558743
16.4337,0.028319958148598553,0.9892565380708436,0.10229484882806823,0.10052485144378066,-3.5294,-0.5927,6.727,-1.9278611218697348,-1.4254583827679765,1.0,0.0,0.0,0.0,-0.0231,3.7052,0.0,-0.16640531180374096,1.9278611218697348
16.4538,0.05505401620881315,0.9946292928353183,0.0677490199464324,0.05560301637044788,-3.3536,-0.8274,5.6371,-1.9256917205840214,-1.4688150847373196,1.0,0.0,0.0,0.0,-0.0885,3.6511,0.0,-0.33646647803669216,1.9256917205840214
16.4739,0.09393575529099475,0.9947191767578972,0.03997917265522672,-0.010559309722010512,-3.2184,-0.9736,5.6444,-2.4455652799060825,-1.3892359368495595,1.0,0.0,0.0,0.0,-0.1539,3.597,0.0,-0.35077949517519813,2.4455652799060825
16.494,0.14801130096074197,0.9836516459085679,0.03100627253286125,-0.09777885943746659,-3.0291,-1.1083,8.0061,-2.9279236436352916,-1.4307322332406753,1.0,0.0,0.0,0.0,-0.1847,3.4753,0.0,-0.22358185116307316,2.9279236436352916
