morphology,tail,roll_deg,pitch_deg,condition,date,rep,source_file,n_samples,impact_time_s,estimated_fall_distance_m,posture_score,whole_body_upright_score,spine_alignment_score,whole_body_tilt_deg,whole_body_roll_deg,whole_body_pitch_deg,spine_misalignment_deg,abs_whole_body_pitch_deg,front_upright_score,back_upright_score,orientation_error_deg,angular_speed_deg_s,abs_roll_deg,abs_pitch_deg,abs_roll_rate_deg_s,abs_pitch_rate_deg_s,initial_orientation_error_deg,initial_posture_score,initial_whole_body_upright_score,initial_spine_alignment_score,initial_whole_body_pitch_deg,initial_abs_whole_body_pitch_deg,initial_front_upright_score,initial_back_upright_score,initial_angular_speed_deg_s,initial_roll_deg,initial_pitch_deg,initial_roll_rate_deg_s,initial_pitch_rate_deg_s,righting_success_075,righting_success_080,righting_success_085,time_to_righting_080_s,restricted_time_to_righting_075_s,restricted_time_to_righting_080_s,restricted_time_to_righting_085_s,integrated_posture_deficit,modeled_pd_effort_common,modeled_pd_effort_total
no_tail,0,90,0,r90,0816,2,telemetry/raw/no_tail/roll/roll_090deg/nt_roll_090deg_0816_rep02.csv,50,0.7629999999999999,2.8555389449999993,0.6593946748861503,0.8805999430791629,0.7488016324194482,21.49201024575068,21.349664437686105,2.355603548272132,45.21570616449934,2.355603548272132,0.8014103001511335,0.8623890553568812,36.69663491427117,282.4215889665088,27.464298833707687,23.836608778661542,92.27007341488205,256.9042549322967,90.56534347523724,0.48782525634902063,0.4942245569345055,0.9870518360617744,0.8247012820001578,0.8247012820001578,0.5006783776891421,0.48777075111874346,48.55299891748772,89.87787932763366,0.8259400827615583,-26.14785396567708,-40.69700890264511,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.5030630526745395,1.9592468540357448,1.9592468540357448
no_tail,0,90,0,r90,0816,3,telemetry/raw/no_tail/roll/roll_090deg/nt_roll_090deg_0816_rep03.csv,50,0.7225000000000001,2.5604406562500013,0.6064187314932649,0.7774333106022779,0.7800266893934246,40.062004091589976,-39.318088877996956,6.4862443449292,39.59519590918358,6.4862443449292,0.8212100496846569,0.70982559877889,43.1528768646173,106.83606937104233,25.757753709922014,19.993577825477672,68.75269490482802,11.974483099265825,90.29615581459036,0.5109268964073729,0.5115456505510307,0.9987904224325016,0.12677230521266783,0.12677230521266783,0.511544291174384,0.5115469682601983,22.31419157604041,87.92202193235745,0.13365537929197646,14.675843202617576,1.3434372028572628,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.46359841316671946,1.7022169264964588,1.7022169264964588
no_tail,0,90,0,r90,0816,4,telemetry/raw/no_tail/roll/roll_090deg/nt_roll_090deg_0816_rep04.csv,50,0.8032000000000004,3.1643638272000025,0.7082257743048902,0.8092311936407708,0.8751834826318888,34.33838514466125,4.874797346287667,-33.892855321873704,22.466973126260015,33.892855321873704,0.8552492639009062,0.7610586133832272,46.22934334616034,50.937997471028886,3.484528749746687,25.837232586613936,6.581722607468587,50.07768392845024,90.93845765677872,0.5008916497971257,0.5119244958032649,0.9784482944328978,1.846816402956844,1.846816402956844,0.5226582140302306,0.5011906709607235,38.57640530312301,85.91939057909191,1.8501535170558856,5.571708853148446,10.607594915506256,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.4644116903462533,1.8431347696419775,1.8431347696419775
no_tail,0,180,0,r180,0816,1,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0816_rep01.csv,50,0.7846999999999991,3.0202738114499925,0.363514375848616,0.745278814574123,0.4877562178610164,45.84981337665785,45.34203894318473,5.4012008598381485,92.20388078501705,5.4012008598381485,0.6156579326292371,0.7280852101260228,70.43308579719569,70.99822058169534,57.75340654977876,48.233161864811564,58.9719844595967,7.382137359650452,175.0466169400858,0.01679450753695357,0.017164430284675958,0.9784482944328978,0.7054047538074162,0.7054047538074162,0.027668819253755195,0.00747606107672627,59.77205445340001,175.0554223831984,0.5969057353061794,-22.190098379839863,54.52272177700503,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7996131980974562,1.8931534447911536,1.8931534447911536
no_tail,0,180,0,r180,0816,2,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0816_rep02.csv,50,0.7832000000000008,3.008737987200006,0.7518378532517036,0.8226150698076256,0.9139607099922523,31.929287434627394,-31.905851497081848,-1.097875999068621,15.487072201394577,1.097875999068621,0.8388886883102269,0.8057296374447076,31.337616007269144,626.3429237832127,28.429343033877757,5.980021987715787,12.077608862786516,113.94608336797543,178.69900672148376,0.008722431771115988,0.00883685278973545,0.9870518360617744,1.5829744664602299,1.5829744664602299,0.010929962238620305,0.010978240490895574,16.717504640913134,178.99567337533225,1.6918206821440378,14.563633705499324,-3.2319928977219954,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7152394833324479,1.8379237578137764,1.8379237578137764
no_tail,0,180,0,r180,0816,3,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0816_rep03.csv,50,0.7426999999999992,2.7056141374499947,0.7740947539080942,0.8555115210335454,0.904832646757239,26.00792621396182,22.751337890862633,11.927811484951185,17.130123583696978,11.927811484951185,0.8757437978190703,0.8308274353844923,32.4993800123225,325.64096815881516,21.995929321217375,4.156911202600412,217.55667490152047,233.59009531205172,179.60133726461788,0.015507716078133107,0.015577735219311717,0.9955051783720263,2.7968721717958243,2.7968721717958243,0.016471101329631588,0.014970912306023099,70.07365039930635,-179.410779651673,2.9057091519192855,2.0698664873218426,-30.813251341813675,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7240839323516371,1.7160124669088703,2.091326690558234
no_tail,0,180,0,r180,0817,1,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0817_rep01.csv,50,0.8432999999999993,3.488214735449994,0.7066451614041439,0.8887848206051701,0.7950688907164188,20.018732291069387,-15.481238738345077,-12.376615584416223,36.88759967104461,12.376615584416223,0.8236309049832886,0.8827244997551253,35.29461904125642,491.19649150900665,13.58429409239531,28.971736775572452,180.45317803984656,432.347849652885,178.92994358318987,0.005114484300615078,0.005158821102076883,0.9914056330730376,-0.8346070953622777,0.8346070953622777,0.008032023802978738,0.0050638348252389775,72.4526085066752,178.8194221980103,-0.8346070953622629,71.88547698151876,-8.814510428499933,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7156126187554127,1.554616315323384,1.554616315323384
no_tail,0,180,0,r180,0817,2,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0817_rep02.csv,50,0.7227000000000032,2.5618583974500226,0.5932514048140539,0.8532768292963575,0.6952625272893794,26.410170726655654,-18.664098434475417,-17.993949013243185,54.8527450879117,17.993949013243185,0.7461374569525155,0.8597479250361463,51.83127992334763,423.56847810848797,25.669553166014992,39.19885698283815,100.45932989843766,347.9596636824855,179.55939984581562,0.03176413280114228,0.03232106450357686,0.9827687698103833,-5.749055128544887,5.749055128544887,0.0327451837714291,0.03413218362510029,74.99135426056131,179.34635129395662,-5.857903880253897,68.72979960198799,-28.835779279162935,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7447984491035448,1.6811808056597402,1.6811808056597402
no_tail,0,180,0,r180,0817,3,telemetry/raw/no_tail/roll/roll_180deg/nt_roll_180deg_0817_rep03.csv,50,0.8231000000000002,3.3231061570500016,0.4378959997787176,0.8724690074939561,0.5019043610918765,22.955578651087897,22.89988018480278,1.5134570734032482,89.65721500346221,1.5134570734032482,0.6929796864589499,0.7679262056638277,60.354500860194534,94.77536814817081,45.2380721504328,35.98318665726626,57.38947060309549,68.6704863164222,175.91453913156283,0.018163367720469944,0.018481033282915504,0.9828112661460753,-1.9340558746738625,1.9340558746738625,0.02595754908704706,0.01252888454154355,27.78664569523756,175.74591471566876,-1.9340558746738579,-5.741996667979835,-23.36738270046694,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.7386234182922078,1.9504665362583895,1.9504665362583895
no_tail,0,180,15,r180_p15,0817,1,telemetry/raw/no_tail/roll_pitch/roll_180deg_pitch_+015deg/nt_roll_180deg_pitch_+015deg_0817_rep01.csv,50,0.8230000000000004,3.3222987450000034,0.6095097045137311,0.8967897592181365,0.6796572978767401,18.577843340735427,-17.39941914730577,-6.3105312673724905,57.66168638218677,6.3105312673724905,0.8290104632873584,0.7973612402822113,31.758282935494453,119.414246861084,24.37210929610373,19.402203037824563,95.37136328705311,64.40521365080593,178.37029897210525,0.08272589477949635,0.08529708553883875,0.969856053778395,-15.197072899105592,15.197072899105592,0.08447293874282269,0.0886517036114044,46.930575911955074,179.49916831991544,-15.19707289910558,-15.856860551287369,43.06285776127099,0,0,0,,0.7139215614635326,0.7139215614635326,0.7139215614635326,0.725692355705403,1.6235005833064389,2.1065025658370073
