Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
2.5736,0.7965660296117529,0.44463878375108207,0.20202499303054855,0.3563212239594117,0.027,0.0135,1.3267,6.2770445154366765,0.5260585065512045,0.9999997972055618,-0.0006099998762953929,-0.00018299996288861792,-1.120551593978152e-20,0.0,0.0,9.8555,1.0105164915194185,-6.2770445154366765
2.5936,0.8006565100574037,0.43664464208923526,0.20080537552014907,0.3577258875167891,0.027,0.0135,3.0042,6.280789585719599,-1.5497646674732952,0.5403993177226724,0.8145054355077483,0.20513684299425677,-0.04968247759072458,0.1082,0.0,1.1023,1.5169295765142454,-6.280789585719599
2.6137,0.8037686462369076,0.429686207113764,0.1968981784329398,0.361326492347941,0.2164,0.1487,1.3732,6.252183615377541,-1.5547829680256562,0.5292332089864806,0.8222616636443429,0.20226993329044984,-0.05371071674616397,0.1623,-0.0676,1.879,1.524521582991789,-6.252183615377541
2.6338,0.8059712908521275,0.42254720102684223,0.19256654734143722,0.3671270435033831,0.7978,-0.1082,2.9986,6.262276579790022,-0.9736099474022879,0.5144031843745316,0.8314196817207048,0.20208667957616194,-0.05737290903087845,0.2299,-0.5274,12.9546,-0.41344363456976074,-6.262276579790022
2.6539,0.8075645063668417,0.40900130815760033,0.18853998595935348,0.38080201112428186,1.7039,-0.0676,5.2651,5.664145787298818,-0.19352388532089604,0.4896733592944508,0.8453779033476831,0.20537811767150782,-0.05810361873817667,0.4192,-1.3928,12.0715,0.2756832840010597,-5.664145787298818
2.674,0.8022469790640141,0.39013747612465155,0.18481422554769583,0.4123545032383614,2.6234,-0.1758,7.9402,6.024463118796239,-0.0643792210815417,0.4616128493098151,0.8579781545316304,0.21655480581311987,-0.062378520163704834,0.4327,-2.2989,14.6668,0.43558814152593284,-6.024463118796239
2.694,0.8087149305427392,0.3848874910187678,0.14489680838619654,0.4205314438826476,3.3942,-0.1487,18.3287,5.535021756056052,-0.024290622407637796,0.4443476963657607,0.8645857581043875,0.21753472606934304,-0.08789331357639953,0.4057,-3.2184,18.6109,0.5877596161700822,-5.535021756056052
2.7141,0.8437524956531349,0.39032115449283755,0.07666022674580075,0.36035306585315374,3.9081,-0.2164,9.1439,4.953828418426399,0.17338301437277748,0.4121197361387994,0.8833240114900127,0.17786063345062186,-0.13513552041791915,0.4598,-3.8945,19.4133,0.25742735373971515,-4.953828418426399
2.7342,0.8909293340871457,0.349791738552985,0.05956995547525771,0.2834467881416039,4.3814,-0.4598,9.0242,6.1465385532595125,-0.03578164788925875,0.2924216234245515,0.9442224709755163,0.06774960780725597,-0.1354382150672528,0.5409,-4.5842,8.2584,0.504583805415133,-6.1465385532595125
2.7543,0.9412477848469551,0.23688323758683347,0.11114792673661274,0.213506622036021,4.7329,-0.7032,4.2469,5.335308393078568,-0.12076703564321067,0.1908577865149165,0.9782140311686576,0.008423034710883959,-0.08123833477891189,0.6491,-4.9899,17.1707,1.2468275239424491,-5.335308393078568
2.7744,0.9412477848469551,0.23688323758683347,0.11114792673661274,0.213506622036021,4.7329,-0.7032,4.2469,2.6779664348168293,-0.02527000802583723,0.09704697745062774,0.9947000185516655,-0.025208253895837196,-0.022766229299929837,0.6761,-5.355,13.4223,0.8301085913433783,-2.6779664348168293
2.7945,0.9593020859509053,0.15777798779617216,0.13891775018185948,0.1885403753619987,5.071,-0.879,7.8979,0.9554751935712851,-0.07610688526582865,0.008240216925960237,0.9988052938220437,-0.033875891792099766,0.03424190142740346,0.7708,-5.5037,12.3725,0.08521503078236292,-0.9554751935712851
2.8145,0.9655424924556242,0.07666218284713146,0.1608935812169598,0.1896413997703969,5.1657,-0.9872,8.8502,-0.4262080044284291,-0.4456847573819387,0.06292528779339832,-0.994113950009007,0.029967184588373108,-0.08294474306099146,0.7573,-5.5714,3.5167,-0.42087689688068664,0.4262080044284291
2.8346,0.9593215417617982,-0.009154718882691829,0.19817491457026148,0.20086083209280764,5.2062,-1.0007,16.1445,-0.10936344877518778,-0.5812597658137967,0.0845956027294051,-0.9910960613923204,0.027771197865101904,-0.0989997053562075,0.6491,-5.5578,18.3185,-0.7186742123284912,0.10936344877518778
2.8547,0.9559911983944629,-0.0475458606632083,0.2065423947116693,0.20288040544340974,5.1657,-1.0953,3.0388,-1.2842274810693546,-0.3763282091576001,0.058593924227528765,-0.9940787144776222,0.034301955641408366,-0.08483889028807237,0.4192,-5.3685,9.0697,-1.2174712287692073,1.2842274810693546
2.8748,0.9642354589910997,-0.036560093235467606,0.17681945092456622,0.19403149481868193,5.0304,-0.8925,7.8444,-1.8558768815900049,-0.09350976458846305,0.0010379868965252324,-0.9976074062731195,0.051635348158936945,-0.04595841982408763,0.0811,-5.044,15.0787,-0.8876077789181945,1.8558768815900049
2.8949,0.9767054275432121,0.002441051053955944,0.11993650844127594,0.17792072116619553,4.6789,-0.8519,8.7319,-0.0008493818487345095,0.7793661659462567,0.08404546945182059,0.993963551970881,-0.06793237944911729,-0.018921105687404353,-0.3381,-4.5842,9.4241,-0.24561128249006203,0.0008493818487345095
2.915,0.9803495153398977,0.05072013013559444,0.06750517320195787,0.17828445743482496,4.3002,-0.8249,6.2048,5.093270867312675,0.8014891387483023,0.1889623199472421,0.9720932128010673,-0.083921809736895,-0.11083842797847387,-0.7708,-4.0974,11.5108,-0.20415754425547306,-5.093270867312675
2.9351,0.9734377302772981,0.1174305198437759,0.007262908454470217,0.196408524363341,3.8945,-0.8384,6.3442,6.274552171163389,0.23959342267918848,0.2811201975793826,0.9324081212463151,-0.08392067080281757,-0.21105414224518546,-1.1359,-3.6376,10.2949,0.7236108703486845,-6.274552171163389
2.9552,0.9500486423024955,0.1951239973389873,-0.045103843611021495,0.2393738628446145,3.7323,-0.8384,4.4351,6.282666240438372,0.5601194526406119,0.3485731701903309,0.8885529829493436,-0.05407718154178326,-0.293335984754314,-1.2441,-3.4618,19.007,-0.127463467079316,-6.282666240438372
2.9753,0.9160517698147808,0.25713391793696655,-0.08642361969355435,0.2954018639491923,3.6241,-0.8519,27.0234,6.277630618935953,1.0368128770179972,0.39836820036361237,0.8524003108855691,-0.0074458542178931775,-0.33861637024250335,-1.19,-3.2319,15.4193,-1.0187355163890803,-6.277630618935953
2.9954,0.9066339131120963,0.261113159027497,-0.10699711403000689,0.31366619736111007,3.6647,-0.7978,3.3617,6.257069434068644,0.8849070214836638,0.434820260382376,0.8320429794491638,0.023499338334840858,-0.3436329475009431,-1.0683,-3.2184,4.0515,-0.5234635473521663,-6.257069434068644
3.0155,0.9155986167438532,0.22278058323281014,-0.11029227888449422,0.31604366465673134,3.8134,-0.7573,3.0553,6.265909672471487,0.7412833420666387,0.44829700946748535,0.8360488279921969,0.030089597916758637,-0.3148757923572267,-0.8384,-3.3131,9.3499,0.748459598929399,-6.265909672471487
3.0355,0.9304537832208462,0.1697340350959592,-0.10705286858784958,0.3065710324658397,4.0839,-0.6356,2.5989,6.183499775402774,0.40259210617147456,0.44037227023974085,0.8532773365058257,0.021423159090094956,-0.27844406774794306,-0.5815,-3.5565,19.0146,0.6160643892346358,-6.183499775402774
3.0556,0.9465284070795404,0.09655753146566079,-0.09258955071983192,0.2935775754485098,4.449,-0.5274,15.9937,3.529917867705091,-0.027055350323938576,0.42029412241989944,0.878979804089224,0.011475167158634947,-0.2249792772706794,-0.2434,-3.9621,19.1266,0.7993586618911039,-3.529917867705091
3.0757,0.9554879874766747,0.007079873942402042,-0.06597782526069827,0.2874708815629898,5.0169,-0.4192,8.3533,2.338691529718071,-0.2910140334911693,0.3765884455452427,0.914676511011277,0.0073850283476371015,-0.14660656275337663,0.2028,-4.4219,3.8384,0.6246683137026254,-2.338691529718071
3.0958,0.9494737761978045,-0.09216404602993297,-0.02789331657946164,0.29870939024789955,5.3009,-0.5409,12.608,5.405738184819235,-0.386834442075801,0.3198907047067486,0.9455738627019055,0.010254182865914507,-0.05877804820653848,0.4462,-4.5031,11.2449,0.7940486203637032,-5.405738184819235
3.1159,0.9273706312500449,-0.18817153390342584,0.014404040868916793,0.32305991662534,5.4496,-0.5003,39.3221,6.105757733934697,-0.3492982112039753,0.3208692962467769,0.9469205320255337,0.011597263710174222,-0.01580835946627851,0.6356,-4.5707,10.4114,1.0568840194387854,-6.105757733934697
3.136,0.9248663395901728,-0.22168008139595305,0.004883001792928679,0.30896011344322294,5.5578,-0.4462,6.4951,6.165851506201523,-0.18064254053260953,0.3662840304386875,0.9299015422092128,0.013000426993335534,-0.03082401240119817,0.7978,-4.5571,13.447,1.027482221661606,-6.165851506201523
3.1561,0.9285647143709377,-0.20958951840758042,-0.035644067767066065,0.3042520426092722,5.6525,-0.4192,11.908,6.180453909741672,-0.12282908304433326,0.3798157204966927,0.9243007185118846,0.015624741675734632,-0.034118435919000656,1.0142,-4.6789,13.447,0.9287248119276592,-6.180453909741672
3.1762,0.9252285980808712,-0.20873923249887705,-0.04760682495723889,0.3132308482997426,5.8418,-0.3516,7.1243,6.07145813324151,-0.1206953292506372,0.3798157204966927,0.9243007185118846,0.015624741675734632,-0.034118435919000656,1.2441,-4.9493,13.447,0.8092502351491198,-6.07145813324151
3.1963,0.9133012589793534,-0.2207717979448749,-0.048829724728906704,0.33875696533328203,6.1123,-0.311,3.859,6.047661956663811,-0.12191447836452007,0.3798157204966927,0.9243007185118846,0.015624741675734632,-0.034118435919000656,1.3793,-5.2874,13.447,0.7910690424466087,-6.047661956663811
3.2164,0.8953203931358452,-0.22759882889198713,-0.05548071452441275,0.3788430506660143,6.3016,-0.2434,7.9995,6.091533207986096,-0.11955701513814243,0.3798157204966927,0.9243007185118846,0.015624741675734632,-0.034118435919000656,1.3793,-5.5037,13.447,0.8259614877655825,-6.091533207986096
3.2364,0.8796040285736028,-0.22118220620529988,-0.060910578308264976,0.41673143153042536,6.3286,-0.2028,6.6364,6.1072111957115,-0.1185829808742771,0.3798157204966927,0.9243007185118846,0.015624741675734632,-0.034118435919000656,1.3793,-5.5037,13.447,0.8400576514302371,-6.1072111957115
