Time,F_Q0,F_Q1,F_Q2,F_Q3,F_M1,F_M2,F_ACC,Cmd_F1,Cmd_F2,B_Q0,B_Q1,B_Q2,B_Q3,B_M1,B_M2,B_ACC,Cmd_B1,Cmd_B2
19.7534,0.7023478990800966,0.6884315840558651,0.11700664868462174,0.13812612676717023,0.0406,-0.0038,2.6358,0.7275167412757861,0.4704322357177737,1.0,0.0,0.0,0.0,0.0,0.0406,0.0,-0.1444147306627035,-0.7275167412757861
19.7735,0.6994114651242165,0.6887303205764574,0.11493055535337493,0.15252906417339585,0.1082,0.0423,1.8742,1.3827343454837804,0.8002988592624665,1.0,0.0,0.0,0.0,-0.0038,0.0406,0.0,-0.2841691331558822,-1.3827343454837804
19.7936,0.6928504398937719,0.6928504398937719,0.11779450448728059,0.1613722113333322,0.3381,0.2848,3.6031,1.9724397789430617,1.0312084434914588,1.0,0.0,0.0,0.0,-0.0385,-0.1217,0.0,-0.39270343391359464,-1.9724397789430617
19.8137,0.6842652290697984,0.7005002345047515,0.11627203892410642,0.16601605557678917,0.6085,0.4772,6.4167,2.5030630209736815,1.1928445348284245,1.0,0.0,0.0,0.0,-0.1231,-0.3245,0.0,-0.5125526903372462,-2.5030630209736815
19.8338,0.6799403238905951,0.7111297057138124,0.1001602261704968,0.14813381346746685,0.9872,0.6542,6.8332,2.9780795080685136,1.3059497655430554,1.0,0.0,0.0,0.0,-0.2271,-0.6356,0.0,-0.6348580604763139,-2.9780795080685136
19.8539,0.683909026173319,0.719309545148395,0.07544010595934358,0.09576540393020266,1.0953,0.8043,11.2011,3.4013654312393227,1.3797765495875856,1.0,0.0,0.0,0.0,-0.3002,-0.8925,0.0,-0.7503515376047469,-3.4013654312393227
19.874,0.700672736467297,0.704212679561608,0.10723727612735062,0.04052634852631165,1.4334,0.9429,4.7054,3.7834015351147494,1.3929061979601352,1.0,0.0,0.0,0.0,-0.4002,-0.9872,0.0,-0.8317217123457352,-3.7834015351147494
19.8941,0.7243016359318466,0.6672948219979643,0.17333943423262382,-0.007628975099577163,1.6768,1.1237,12.7826,4.126180249477421,1.417991740861008,1.0,0.0,0.0,0.0,-0.5157,-1.3252,0.0,-0.8197892101113702,-4.126180249477421
19.9142,0.7492028043595426,0.6133995648766717,0.24841160886025782,-0.026977848920274057,1.8526,0.9698,12.9154,4.401403021000321,1.425327456226874,1.0,0.0,0.0,0.0,-0.5542,-1.474,0.0,-0.6963225475363168,-4.401403021000321
19.9342,0.7865515864525167,0.509577549175184,0.34795727798719006,-0.0243527395047779,2.069,1.2815,9.2171,4.676449658616629,1.4636244502481317,1.0,0.0,0.0,0.0,-0.6311,-1.5551,0.0,-0.5532683834733576,-4.676449658616629
19.9543,0.7865515864525167,0.509577549175184,0.34795727798719006,-0.0243527395047779,2.069,1.2815,9.2171,4.902423548708183,1.4796635779908842,1.0,0.0,0.0,0.0,-0.6504,-1.7985,0.0,-0.3622482573230872,-4.902423548708183
19.9744,0.8075472911856352,0.4435992161027995,0.38866780849836197,0.004943946683105327,2.2989,1.3085,11.7253,5.0989487280933465,1.4764749089896763,1.0,0.0,0.0,0.0,-0.5696,-2.0554,0.0,-0.18593027988074518,-5.0989487280933465
19.9945,0.8175672056582539,0.36981254535889474,0.4374396450879085,0.058899086857899574,2.6234,1.37,7.5413,5.247806008680617,1.3976355380231202,1.0,0.0,0.0,0.0,-0.5234,-2.3394,0.0,-0.054714978445753015,-5.247806008680617
20.0146,0.823298973276798,0.29290656740539067,0.4686257079699204,0.12951636654049736,2.9615,1.4278,6.5811,5.3313427419876644,1.0983447099615968,1.0,0.0,0.0,0.0,-0.4464,-2.7045,0.0,0.005504692029191904,-5.3313427419876644
20.0347,0.8237990464059888,0.21411283142471954,0.473271048147376,0.22699194158682712,3.286,1.4085,9.3936,5.365145499057973,0.7840576531052974,1.0,0.0,0.0,0.0,-0.3271,-3.1237,0.0,0.058050458184093934,-5.365145499057973
20.0548,0.8217535560136238,0.08996343341359232,0.4109992745120823,0.3843270354502062,3.6917,1.4047,16.662,5.22938516820735,0.4237588032973081,1.0,0.0,0.0,0.0,-0.254,-3.5024,0.0,0.0981737824294362,-5.22938516820735
20.0749,0.8210269822622138,0.0073848379370271,0.32323490649160824,0.4705096744928924,3.9757,1.397,15.9722,5.189869831966756,0.24944401706006003,1.0,0.0,0.0,0.0,-0.1732,-3.8269,0.0,0.13999696394563288,-5.189869831966756
20.095,0.8147364999394329,-0.07513201734312444,0.20690354002779737,0.5364238443249523,4.2596,1.243,19.9199,5.161960236579833,0.13967677663338307,1.0,0.0,0.0,0.0,-0.1001,-4.0974,0.0,0.16256608540589146,-5.161960236579833
20.1151,0.807778588121535,-0.1433681997229026,0.08752168005292053,0.5650480222081196,4.4084,1.0891,11.3203,4.758213977054351,0.1699027437706837,1.0,0.0,0.0,0.0,-0.0462,-4.3137,0.0,0.019936389950285793,-4.758213977054351
20.1351,0.8149461072139869,-0.21008431658468033,-0.012146076118665167,0.539981384028039,4.4895,0.8428,10.503,4.554520982297295,-0.046999647297657265,1.0,0.0,0.0,0.0,0.0077,-4.4625,0.0,-0.1669685543304349,-4.554520982297295
20.1552,0.8370420654292534,-0.2555558518256173,-0.076355553292631,0.4777254617256532,4.4625,0.5388,3.2305,4.494959967784912,0.17765182976450777,1.0,0.0,0.0,0.0,0.0038,-4.4895,0.0,-0.20767251961669309,-4.494959967784912
20.1753,0.8689574226031842,-0.2808838133609137,-0.12091091965822705,0.38909874145525614,4.3678,0.5003,10.2942,4.374963520156887,0.5158140601830519,1.0,0.0,0.0,0.0,-0.0385,-4.4895,0.0,-0.3784101893136591,-4.374963520156887
20.1953,0.8978464458339998,-0.2888242554444053,-0.16516457718512506,0.28839724619610796,4.3949,0.3848,12.6113,4.328079159069849,0.24263282039580591,1.0,0.0,0.0,0.0,-0.1039,-4.4895,0.0,-0.5320781315949281,-4.328079159069849
20.2154,0.911017816341883,-0.29126217925770026,-0.2034315220984481,0.20935256640039424,4.3814,0.3694,11.1853,4.35091835076403,0.29562341106109336,1.0,0.0,0.0,0.0,-0.177,-4.5031,0.0,-0.6519288742321776,-4.35091835076403
